file,segment,rms_acc,rms_vel,damping_ratio,peak_vel,rms_pos,amplitude,zcr,rms,dominant_freq,inc_deg,inc_loc,damp,damp_loc,freq,freq_loc
G2_P5_case22.mat,4,0.0764518622259294,0.107647552381851,0.10830169375559,0.184772927395106,0.10517347646166,0.00344506854407956,0,0.0764518622259294,33.2,2,5,0,0,0,0
G2_P5_case22.mat,5,0.0756607188681933,0.103633966333787,0.00416806198149259,0.181887325235542,0.0992119642363764,0.00208100914559605,0.00166666666666667,0.0756607188681933,33.2,2,5,0,0,0,0
G2_P5_case22.mat,6,0.0755848327215428,0.104744064180926,-0.0155806131500621,0.176065610359659,0.101376576007821,0.00181685793107306,0.00333333333333333,0.0755848327215428,33.2,2,5,0,0,0,0
G2_P5_case22.mat,7,0.123256780994708,0.134887390515392,-0.0137410248056626,0.190612384304157,0.139993303858844,0.00244162977236337,0.0283333333333333,0.123256780994708,32.4,2,5,0,0,0,0
G2_P5_case22.mat,8,0.159065567114351,0.107676090196895,0.0114743360529051,0.188354662793246,0.103494856960682,0.00268367550374662,0.01,0.159065567114351,31.6,2,5,0,0,0,0
G2_P5_case22.mat,9,0.0784376033214443,0.112792171543483,0.00106469557510254,0.193823283169699,0.109856921934404,0.000478656743272928,0,0.0784376033214443,32,2,5,0,0,0,0
G2_P5_case22.mat,10,0.0769131599546912,0.108715083327773,0.0114722431429306,0.187744530261346,0.105830160443378,0.000893404426479796,0,0.0769131599546912,38,2,5,0,0,0,0
G2_P5_case22.mat,11,0.0927797175578741,0.108709397781628,-0.00847972109641365,0.187667214142099,0.105347805021891,0.000586295284006163,0.04,0.0927797175578741,37.6,2,5,0,0,0,0
G2_P5_case22.mat,12,0.12614366957244,0.106965267308899,-0.158122272498622,0.181689293525813,0.105845768178231,0.00292926929954248,0.0233333333333333,0.12614366957244,30.4,2,5,0,0,0,0
G2_P5_case22.mat,13,0.0746009702383952,0.10506861335683,0.0105864995490121,0.180834123636451,0.101276330719779,0.000904099484703159,0,0.0746009702383952,32.8,2,5,0,0,0,0
G2_P5_case22.mat,14,0.071988187460174,0.100039800191763,-0.00738975542000273,0.174215974740939,0.0964493829389324,0.00134022914332895,0,0.071988187460174,38.8,2,5,0,0,0,0
